# wavelength	flux
8.407777942893962972e+02	3.164840404533370921e-16
8.407977273807734946e+02	3.071486785834106345e-16
8.408176604721506919e+02	3.368167487148213514e-16
8.408375935635278893e+02	3.288640357823895306e-16
8.408575266549050866e+02	3.400286976508096583e-16
8.408774597462821703e+02	3.319065781289269775e-16
8.408973928376593676e+02	3.289481567419637233e-16
8.409173259290365650e+02	3.186220839611049547e-16
8.409372590204136486e+02	3.196099361358402825e-16
8.409571921117908460e+02	3.222202269814820191e-16
8.409771252031680433e+02	3.206695743528554122e-16
8.409970582945452406e+02	3.245918398244552550e-16
8.410169913859224380e+02	3.367915230148609343e-16
8.410369244772996353e+02	3.275858365952031897e-16
8.410568575686768327e+02	3.273632257487529189e-16
8.410767906600540300e+02	3.237445421794049377e-16
8.410967237514312274e+02	3.328321204424799108e-16
8.411166568428083110e+02	3.275203503604685916e-16
8.411365899341855084e+02	3.254300583351021903e-16
8.411565230255627057e+02	3.164844904395903210e-16
8.411764561169397894e+02	3.096008919052710374e-16
8.411963892083169867e+02	3.115219096900845872e-16
8.412163222996941840e+02	3.093046156621892442e-16
8.412362553910713814e+02	3.134381629145698315e-16
8.412561884824485787e+02	2.963107861441734549e-16
8.412761215738257761e+02	3.090432795281816908e-16
8.412960546652029734e+02	3.181755123094447265e-16
8.413159877565801708e+02	3.132106551588932468e-16
8.413359208479573681e+02	3.050777359669330736e-16
8.413558539393344518e+02	3.218139688041551753e-16
8.413757870307116491e+02	3.236002024712368846e-16
8.413957201220888464e+02	3.370345420613841134e-16
8.414156532134659301e+02	3.299837339293209106e-16
8.414355863048431274e+02	3.180682832322782524e-16
8.414555193962203248e+02	3.196426527834279798e-16
8.414754524875975221e+02	3.416766796590317047e-16
8.414953855789747195e+02	3.256166438115145516e-16
8.415153186703519168e+02	3.205435252623921316e-16
8.415352517617291142e+02	3.319590147623179390e-16
8.415551848531063115e+02	3.038949603352108500e-16
8.415751179444835088e+02	3.368499947580010827e-16
8.415950510358605925e+02	3.413722242540529871e-16
8.416149841272377898e+02	3.276377703027817190e-16
8.416349172186149872e+02	3.073946357754696020e-16
8.416548503099920708e+02	3.263485067477218688e-16
8.416747834013692682e+02	3.305770540390929463e-16
8.416947164927464655e+02	3.190728113681626493e-16
8.417146495841236629e+02	3.225905921376689620e-16
8.417345826755008602e+02	3.048307993930288434e-16
8.417545157668780575e+02	3.117484380639159091e-16
8.417744488582552549e+02	3.247845398199556083e-16
8.417943819496324522e+02	3.429283825968367470e-16
8.418143150410096496e+02	3.259272402053608629e-16
8.418342481323868469e+02	3.414588069031301376e-16
8.418541812237639306e+02	3.360362078539265137e-16
8.418741143151411279e+02	3.348570585820097225e-16
8.418940474065183253e+02	3.156446837421672839e-16
8.419139804978954089e+02	3.227925565560299092e-16
8.419339135892726063e+02	3.305065385462340258e-16
8.419538466806498036e+02	3.208360957363296873e-16
8.419737797720270009e+02	3.315351277117763651e-16
8.419937128634041983e+02	3.411367490947162916e-16
8.420136459547813956e+02	3.334591630514645083e-16
8.420335790461585930e+02	3.229755421424164398e-16
8.420535121375357903e+02	3.320234422058684692e-16
8.420734452289129877e+02	3.084688323712656650e-16
8.420933783202900713e+02	3.247375559611625963e-16
8.421133114116672687e+02	3.278749130582333214e-16
8.421332445030444660e+02	3.236555507803840328e-16
8.421531775944215497e+02	3.240177897142332546e-16
8.421731106857987470e+02	3.336093790507041381e-16
8.421930437771759443e+02	3.440850325560920958e-16
8.422129768685531417e+02	3.386817564459977106e-16
8.422329099599303390e+02	3.236416276763135402e-16
8.422528430513075364e+02	3.262466245660349375e-16
8.422727761426847337e+02	3.175330113491727380e-16
8.422927092340619311e+02	2.871236285702368982e-16
8.423126423254391284e+02	3.943771902828425513e-16
8.423325754168162121e+02	3.215855346061925312e-16
8.423525085081934094e+02	3.475932047956029926e-16
8.423724415995706067e+02	3.608492439503531912e-16
8.423923746909476904e+02	3.490579100498628897e-16
8.424123077823248877e+02	3.573367836065468196e-16
8.424322408737020851e+02	3.828770239579709156e-16
8.424521739650792824e+02	3.682030516495170182e-16
8.424721070564564798e+02	3.707062987064494927e-16
8.424920401478336771e+02	3.198049390021659834e-16
8.425119732392108745e+02	2.978229781830387963e-16
8.425319063305880718e+02	3.159785206025038850e-16
8.425518394219652691e+02	3.278159383892807408e-16
8.425717725133423528e+02	2.939515346882742115e-16
8.425917056047195501e+02	2.930286658224610496e-16
8.426116386960967475e+02	3.088949958228529849e-16
8.426315717874738311e+02	3.054894469188578670e-16
8.426515048788510285e+02	3.171092037079699692e-16
8.426714379702282258e+02	3.082794940377747272e-16
8.426913710616054232e+02	2.968832745373989552e-16
8.427113041529826205e+02	2.908573233319542524e-16
8.427312372443598179e+02	3.069785573099105287e-16
8.427511703357370152e+02	3.066365677574566049e-16
8.427711034271142125e+02	3.057918376810276522e-16
8.427910365184914099e+02	3.147322174997375889e-16
8.428109696098684935e+02	3.053710475946994768e-16
8.428309027012456909e+02	3.099455019659055292e-16
8.428508357926228882e+02	3.241533414555735444e-16
8.428707688839999719e+02	3.421158662421830594e-16
8.428907019753771692e+02	3.186650179436189070e-16
8.429106350667543666e+02	3.401223477310404619e-16
8.429305681581315639e+02	3.356639633433878504e-16
8.429505012495087612e+02	3.326913541545580867e-16
8.429704343408859586e+02	3.456016185783713189e-16
8.429903674322631559e+02	3.374178509397962860e-16
8.430103005236403533e+02	3.453441470321856133e-16
8.430302336150175506e+02	3.192221009251162197e-16
8.430501667063946343e+02	3.242107014679704215e-16
8.430700997977718316e+02	3.333085235357512513e-16
8.430900328891490290e+02	3.343418772616218960e-16
8.431099659805262263e+02	3.421127163384104575e-16
8.431298990719033100e+02	3.410190379848275456e-16
8.431498321632805073e+02	3.270564939427284554e-16
8.431697652546577046e+02	3.297370885229922990e-16
8.431896983460349020e+02	3.426417413535299715e-16
8.432096314374120993e+02	3.144495996629302712e-16
8.432295645287892967e+02	3.277707280057210425e-16
8.432494976201664940e+02	3.356874685076741572e-16
8.432694307115436914e+02	3.279555400069000901e-16
8.432893638029208887e+02	3.213111224010617396e-16
8.433092968942979724e+02	3.192999750167044119e-16
8.433292299856751697e+02	3.194403177881526088e-16
8.433491630770523670e+02	3.294190276512983092e-16
8.433690961684294507e+02	3.084053578397807959e-16
8.433890292598066480e+02	3.058803261542361249e-16
8.434089623511838454e+02	3.069202973250071938e-16
8.434288954425610427e+02	3.028594625571924678e-16
8.434488285339382401e+02	3.005788792862694675e-16
8.434687616253154374e+02	3.019940595828945898e-16
8.434886947166926348e+02	2.960181892004562975e-16
8.435086278080698321e+02	2.782704666753145527e-16
8.435285608994470294e+02	2.822742061285284185e-16
8.435484939908241131e+02	2.804002780816262875e-16
8.435684270822013104e+02	2.733093682334665139e-16
8.435883601735785078e+02	3.029635152608067383e-16
8.436082932649555914e+02	3.286516952104247182e-16
8.436282263563327888e+02	3.701609683070953335e-16
8.436481594477099861e+02	3.625313719742614266e-16
8.436680925390871835e+02	3.897404525202337062e-16
8.436880256304643808e+02	4.226067337720194493e-16
8.437079587218415782e+02	3.647865971963260012e-16
8.437278918132187755e+02	4.257375528335285552e-16
8.437478249045959728e+02	3.661209387860475412e-16
8.437677579959731702e+02	4.060692625098264895e-16
8.437876910873502538e+02	3.418745412615543889e-16
8.438076241787274512e+02	3.179243405708042248e-16
8.438275572701046485e+02	3.150106001718086350e-16
8.438474903614817322e+02	2.972320668232105150e-16
8.438674234528589295e+02	3.092373824220009341e-16
8.438873565442361269e+02	3.185177136201354639e-16
8.439072896356133242e+02	3.106368926091018518e-16
8.439272227269905216e+02	3.209278135226495670e-16
8.439471558183677189e+02	3.109526506099704940e-16
8.439670889097449162e+02	3.157205196607261455e-16
8.439870220011221136e+02	3.088216745333562845e-16
8.440069550924993109e+02	3.231611217672039366e-16
8.440268881838763946e+02	3.104409368307104898e-16
8.440468212752535919e+02	3.088197687092249623e-16
8.440667543666307893e+02	3.294620675129306684e-16
8.440866874580078729e+02	3.261550126588334646e-16
8.441066205493850703e+02	3.138978106373532979e-16
8.441265536407622676e+02	3.161941434271393079e-16
8.441464867321394649e+02	3.210562713630566020e-16
8.441664198235166623e+02	3.220830076440268225e-16
8.441863529148938596e+02	3.021942769958018251e-16
8.442062860062710570e+02	3.067955452537443964e-16
8.442262190976482543e+02	3.209887734250722749e-16
8.442461521890254517e+02	3.267581265870581281e-16
8.442660852804025353e+02	3.147332762909216567e-16
8.442860183717797327e+02	3.240195896592461700e-16
8.443059514631569300e+02	3.152641541906132895e-16
8.443258845545341273e+02	3.191077250074572874e-16
8.443458176459112110e+02	3.209308310775241604e-16
8.443657507372884083e+02	3.247920042978032868e-16
8.443856838286656057e+02	3.263287602921390029e-16
8.444056169200428030e+02	3.034937314160083286e-16
8.444255500114200004e+02	3.180641274768807860e-16
8.444454831027971977e+02	3.146303617878302593e-16
8.444654161941743951e+02	3.000642008916940733e-16
8.444853492855515924e+02	3.154056616323639610e-16
8.445052823769287897e+02	3.099762863195823026e-16
8.445252154683058734e+02	2.953716648336848511e-16
8.445451485596830707e+02	3.170851426783120267e-16
8.445650816510602681e+02	3.210384042618254566e-16
8.445850147424373517e+02	3.200097356869443122e-16
8.446049478338145491e+02	3.118070686257336677e-16
8.446248809251917464e+02	3.054699916308506197e-16
8.446448140165689438e+02	3.095181209044565313e-16
8.446647471079461411e+02	3.159802411381779953e-16
8.446846801993233385e+02	3.128282197832079302e-16
8.447046132907005358e+02	3.073749157896663378e-16
8.447245463820777331e+02	3.160656061773934678e-16
8.447444794734549305e+02	3.000324371561720370e-16
8.447644125648320141e+02	3.110921198786918349e-16
8.447843456562092115e+02	3.115171451297562817e-16
8.448042787475864088e+02	2.975694506340137435e-16
8.448242118389634925e+02	3.216744730656542327e-16
8.448441449303406898e+02	3.181248491512870787e-16
8.448640780217178872e+02	3.306992650115139808e-16
8.448840111130950845e+02	3.115898311445425414e-16
8.449039442044722819e+02	3.192686347976560028e-16
8.449238772958494792e+02	3.137730056265312971e-16
8.449438103872266765e+02	3.003714091537513673e-16
8.449637434786038739e+02	3.046915154127647143e-16
8.449836765699810712e+02	3.045901361568902153e-16
8.450036096613581549e+02	3.148253911239355619e-16
8.450235427527353522e+02	3.139089808843452140e-16
8.450434758441125496e+02	3.025272932929707736e-16
8.450634089354896332e+02	3.068667224910933593e-16
8.450833420268668306e+02	3.038275682763449297e-16
8.451032751182440279e+02	3.138700438385511179e-16
8.451232082096212253e+02	3.118480438445570945e-16
8.451431413009984226e+02	3.172001274009017980e-16
8.451630743923756199e+02	3.224733839535926481e-16
8.451830074837528173e+02	3.084913052141475057e-16
8.452029405751300146e+02	3.029649446289052299e-16
8.452228736665072120e+02	3.264790027611582345e-16
8.452428067578842956e+02	3.103920471477861556e-16
8.452627398492614930e+02	3.050937501835921002e-16
8.452826729406386903e+02	3.158572360723689099e-16
8.453026060320157740e+02	3.144066392106367172e-16
8.453225391233929713e+02	3.106327633234839871e-16
8.453424722147701686e+02	3.054409807524071600e-16
8.453624053061473660e+02	3.107075139810791791e-16
8.453823383975245633e+02	3.230240877182059519e-16
8.454022714889017607e+02	3.178734391846301617e-16
8.454222045802789580e+02	3.135323159206130673e-16
8.454421376716561554e+02	3.247207741208951205e-16
8.454620707630333527e+02	3.157867999888487945e-16
8.454820038544104364e+02	3.057177222981429009e-16
8.455019369457876337e+02	3.081599565130934641e-16
8.455218700371648310e+02	2.971738068383071802e-16
8.455418031285420284e+02	3.075153115006737381e-16
8.455617362199191120e+02	3.220104539781385713e-16
8.455816693112963094e+02	3.305361582296083246e-16
8.456016024026735067e+02	3.164505297123613439e-16
8.456215354940507041e+02	3.223501671295467491e-16
8.456414685854279014e+02	3.119932041158928002e-16
8.456614016768050988e+02	3.144783987831369174e-16
8.456813347681822961e+02	3.182550010575886223e-16
8.457012678595594934e+02	3.112661586795729919e-16
8.457212009509366908e+02	3.145410527514541340e-16
8.457411340423137744e+02	3.025202523315967222e-16
8.457610671336909718e+02	3.119741988141387819e-16
8.457810002250681691e+02	3.149629280987459789e-16
8.458009333164452528e+02	3.141003044513062791e-16
8.458208664078224501e+02	3.194908750671918499e-16
8.458407994991996475e+02	3.097128326032066135e-16
8.458607325905768448e+02	3.238371864080108768e-16
8.458806656819540422e+02	3.110747557032731217e-16
8.459005987733312395e+02	3.296494470827310806e-16
8.459205318647084368e+02	3.253464667711200315e-16
8.459404649560856342e+02	3.275989391361060297e-16
8.459603980474628315e+02	3.074697570099792178e-16
8.459803311388399152e+02	3.237951259282237804e-16
8.460002642302171125e+02	3.163014783834241887e-16
8.460201973215943099e+02	3.211338542870691756e-16
8.460401304129713935e+02	3.122274087258086143e-16
8.460600635043485909e+02	3.114831049931884996e-16
8.460799965957257882e+02	3.145576493032643979e-16
8.460999296871029856e+02	3.278389935673138187e-16
8.461198627784801829e+02	3.213198574283302996e-16
8.461397958698573802e+02	3.270189597952532492e-16
8.461597289612345776e+02	3.306502694494712399e-16
8.461796620526117749e+02	3.252861156736281626e-16
8.461995951439889723e+02	3.137763937583203143e-16
8.462195282353660559e+02	3.138416682348180988e-16
8.462394613267432533e+02	3.101045059319729224e-16
8.462593944181204506e+02	3.128276109782770912e-16
8.462793275094975343e+02	3.204868799340445003e-16
8.462992606008747316e+02	3.063271625036923700e-16
8.463191936922519290e+02	3.066690991165870904e-16
8.463391267836291263e+02	3.069452583271715940e-16
8.463590598750063236e+02	3.193526498781117887e-16
8.463789929663835210e+02	3.287931232428365847e-16
8.463989260577607183e+02	3.120198856537313107e-16
8.464188591491379157e+02	3.374239654588842780e-16
8.464387922405151130e+02	3.415917381362898594e-16
8.464587253318921967e+02	3.450046191692346473e-16
8.464786584232693940e+02	3.232373017928976203e-16
8.464985915146465913e+02	3.511440198500522230e-16
8.465185246060236750e+02	3.500427711395032258e-16
8.465384576974008723e+02	3.285102407082332501e-16
8.465583907887780697e+02	3.266067194477364219e-16
8.465783238801552670e+02	3.295873489797854997e-16
8.465982569715324644e+02	3.256407842505112992e-16
8.466181900629096617e+02	3.174195618737998652e-16
8.466381231542868591e+02	3.273977688111331334e-16
8.466580562456640564e+02	3.057679090002677182e-16
8.466779893370412537e+02	3.012959985552386396e-16
8.466979224284183374e+02	3.009812728757744636e-16
8.467178555197955347e+02	3.124507871958673343e-16
8.467377886111727321e+02	3.052399163065526704e-16
8.467577217025499294e+02	2.801453476342823448e-16
8.467776547939270131e+02	3.032215691421436812e-16
8.467975878853042104e+02	2.911542613195260880e-16
8.468175209766814078e+02	2.998580277783764562e-16
8.468374540680586051e+02	3.054610183755656445e-16
8.468573871594358025e+02	3.057017345512634760e-16
8.468773202508129998e+02	2.986998425719042090e-16
8.468972533421901971e+02	2.940609607571476264e-16
8.469171864335673945e+02	2.940303616919280648e-16
8.469371195249445918e+02	2.902540770548315803e-16
8.469570526163216755e+02	3.045167354580547098e-16
8.469769857076988728e+02	2.985270743204439334e-16
8.469969187990760702e+02	3.009215570529930354e-16
8.470168518904531538e+02	3.005790910445062811e-16
8.470367849818303512e+02	3.228646602356649315e-16
8.470567180732075485e+02	3.183451041873527985e-16
8.470766511645847459e+02	3.066355883756113421e-16
8.470965842559619432e+02	3.136556915633365765e-16
8.471165173473391405e+02	3.100855535697781074e-16
8.471364504387163379e+02	3.153585718944525423e-16
8.471563835300935352e+02	3.260543216172286096e-16
8.471763166214707326e+02	3.075970766498633798e-16
8.471962497128478162e+02	3.074024973000113060e-16
8.472161828042250136e+02	3.141513646561579524e-16
8.472361158956022109e+02	3.193916133936854865e-16
8.472560489869792946e+02	3.093413027767171961e-16
8.472759820783564919e+02	3.089974338699115518e-16
8.472959151697336893e+02	3.137992636478961804e-16
8.473158482611108866e+02	3.210400189183811601e-16
8.473357813524880839e+02	3.232454015454557395e-16
8.473557144438652813e+02	3.260290165079293874e-16
8.473756475352424786e+02	3.220511115596067777e-16
8.473955806266196760e+02	3.204968061013951366e-16
8.474155137179968733e+02	3.095682811368017468e-16
8.474354468093739570e+02	3.336909853812161696e-16
8.474553799007511543e+02	3.072624192263591261e-16
8.474753129921283517e+02	3.181215139590572649e-16
8.474952460835054353e+02	3.333877740558787318e-16
8.475151791748826327e+02	3.092750489183741488e-16
8.475351122662598300e+02	3.544550187013100796e-16
8.475550453576370273e+02	3.784893932911936399e-16
8.475749784490142247e+02	3.499939608659176967e-16
8.475949115403914220e+02	3.714392204338408778e-16
8.476148446317686194e+02	3.554185980881506514e-16
8.476347777231458167e+02	3.569574451950749015e-16
8.476547108145230141e+02	3.588112562094797429e-16
8.476746439059000977e+02	3.745051355957666230e-16
8.476945769972772950e+02	3.429214739843607042e-16
8.477145100886544924e+02	3.721486634667255577e-16
8.477344431800315760e+02	3.571976584449603007e-16
8.477543762714087734e+02	3.182510041208687660e-16
8.477743093627859707e+02	3.315445774230941708e-16
8.477942424541631681e+02	3.007217896263390290e-16
8.478141755455403654e+02	3.114381063678656148e-16
8.478341086369175628e+02	3.150092237432693468e-16
8.478540417282947601e+02	3.156803914748499730e-16
8.478739748196719574e+02	3.281358256757672476e-16
8.478939079110491548e+02	3.234158669260906675e-16
8.479138410024262384e+02	3.283195524159826257e-16
8.479337740938034358e+02	3.031707736350880249e-16
8.479537071851806331e+02	3.266183926205407703e-16
8.479736402765577168e+02	3.273099685521943048e-16
8.479935733679349141e+02	3.147000302477419255e-16
8.480135064593121115e+02	3.322514264175778845e-16
8.480334395506893088e+02	3.188178544510391049e-16
8.480533726420665062e+02	3.085846376570230889e-16
8.480733057334437035e+02	3.081243811293087834e-16
8.480932388248209008e+02	3.190324978938292649e-16
8.481131719161980982e+02	3.097253263391786145e-16
8.481331050075752955e+02	3.182227343962541538e-16
8.481530380989524929e+02	3.194346003157586423e-16
8.481729711903295765e+02	3.189917079634630500e-16
8.481929042817067739e+02	3.003282634130006014e-16
8.482128373730839712e+02	3.079658271494946191e-16
8.482327704644610549e+02	3.266511622076876710e-16
8.482527035558382522e+02	3.058658207150143950e-16
8.482726366472154496e+02	3.129602245740815926e-16
8.482925697385926469e+02	3.273424205019859852e-16
8.483125028299698442e+02	3.018555432262389100e-16
8.483324359213470416e+02	3.167195420824533893e-16
8.483523690127242389e+02	3.219630995424311356e-16
8.483723021041014363e+02	3.147094005497209262e-16
8.483922351954786336e+02	3.125764921791957928e-16
8.484121682868557173e+02	3.172467142130007845e-16
8.484321013782329146e+02	3.210719679423604082e-16
8.484520344696101120e+02	3.256635482609687585e-16
8.484719675609871956e+02	3.014881956249265606e-16
8.484919006523643930e+02	3.223838102194205059e-16
8.485118337437415903e+02	2.996368727698042788e-16
8.485317668351187876e+02	3.202591074805718986e-16
8.485516999264959850e+02	3.254505459445139037e-16
8.485716330178731823e+02	3.220788783584089578e-16
8.485915661092503797e+02	3.201376641317593133e-16
8.486114992006275770e+02	3.160827321247957657e-16
8.486314322920047744e+02	3.111132957023731924e-16
8.486513653833818580e+02	3.104264843310479633e-16
8.486712984747590554e+02	3.116138657044208822e-16
8.486912315661362527e+02	3.193743021578259768e-16
8.487111646575133364e+02	3.183815001343051317e-16
8.487310977488905337e+02	3.077629627586272142e-16
8.487510308402677310e+02	3.080226577662994623e-16
8.487709639316449284e+02	3.215251305691414589e-16
8.487908970230221257e+02	3.160963905310702413e-16
8.488108301143993231e+02	3.310988263346015953e-16
8.488307632057765204e+02	3.039171420105170720e-16
8.488506962971537178e+02	3.211061933673854023e-16
8.488706293885309151e+02	3.128253081074517435e-16
8.488905624799079987e+02	3.154685273589179911e-16
8.489104955712851961e+02	3.194218418819906244e-16
8.489304286626623934e+02	3.207914412181416246e-16
8.489503617540394771e+02	3.192280566255266015e-16
8.489702948454166744e+02	3.332145822879448291e-16
8.489902279367938718e+02	3.216099397429852957e-16
8.490101610281710691e+02	3.318251306170925561e-16
8.490300941195482665e+02	3.232316637298424588e-16
8.490500272109254638e+02	3.196590111072218285e-16
8.490699603023026611e+02	3.131471806274083777e-16
8.490898933936798585e+02	3.146482818286206080e-16
8.491098264850570558e+02	3.401745461364150082e-16
8.491297595764341395e+02	3.118603522920718836e-16
8.491496926678113368e+02	3.064590349456680239e-16
8.491696257591885342e+02	3.171644726077783123e-16
8.491895588505656178e+02	3.259257578977031678e-16
8.492094919419428152e+02	3.082318749042712745e-16
8.492294250333200125e+02	3.182221520611029164e-16
8.492493581246972099e+02	3.291783114756004778e-16
8.492692912160744072e+02	3.152146557027581163e-16
8.492892243074516045e+02	3.078685242396787813e-16
8.493091573988288019e+02	3.269028633419202067e-16
8.493290904902059992e+02	3.097653486459363802e-16
8.493490235815831966e+02	3.118925130742879453e-16
8.493689566729603939e+02	3.210296692345568966e-16
8.493888897643374776e+02	3.032269954469620291e-16
8.494088228557146749e+02	3.084711087723114109e-16
8.494287559470918723e+02	3.116098158281418225e-16
8.494486890384689559e+02	3.062094778635832256e-16
8.494686221298461533e+02	3.118154066063082023e-16
8.494885552212233506e+02	3.201598722768451370e-16
8.495084883126005479e+02	2.897342370532338552e-16
8.495284214039777453e+02	2.902854702134391928e-16
8.495483544953549426e+02	2.897469690172222714e-16
8.495682875867321400e+02	2.942225587616159859e-16
8.495882206781093373e+02	2.791492368883112876e-16
8.496081537694865347e+02	2.853036459341630254e-16
8.496280868608636183e+02	2.862899628616814547e-16
8.496480199522408157e+02	2.709195971216865140e-16
8.496679530436180130e+02	2.750220953225943109e-16
8.496878861349950967e+02	2.392379443861951133e-16
8.497078192263722940e+02	2.391567351023771073e-16
8.497277523177494913e+02	2.474828042760908627e-16
8.497476854091266887e+02	2.287108071594818551e-16
8.497676185005038860e+02	2.281736029824654169e-16
8.497875515918810834e+02	2.248924355728186726e-16
8.498074846832582807e+02	2.236097100533204415e-16
8.498274177746354781e+02	2.199034909228296487e-16
8.498473508660126754e+02	2.236556615907089873e-16
8.498672839573897591e+02	2.292686048250284136e-16
8.498872170487669564e+02	2.399613899324890909e-16
8.499071501401441537e+02	2.248473045985977794e-16
8.499270832315212374e+02	2.550363264623494927e-16
8.499470163228984347e+02	2.209154305970025206e-16
8.499669494142756321e+02	1.413856278249445413e-16
8.499868825056528294e+02	2.432250343480395118e-16
8.500068155970300268e+02	2.588419396152446574e-16
8.500267486884072241e+02	2.843987500486994157e-16
8.500466817797844215e+02	2.644895317910627049e-16
8.500666148711616188e+02	2.816708804420669414e-16
8.500865479625388161e+02	2.827634470649065821e-16
8.501064810539158998e+02	2.939305706228296676e-16
8.501264141452930971e+02	2.885443675205783768e-16
8.501463472366702945e+02	3.067498319443722659e-16
8.501662803280473781e+02	2.970762921702545288e-16
8.501862134194245755e+02	2.910559525580853858e-16
8.502061465108017728e+02	2.980305277248957016e-16
8.502260796021789702e+02	2.990306618773662167e-16
8.502460126935561675e+02	2.944061002133741521e-16
8.502659457849333648e+02	2.965443819491584299e-16
8.502858788763105622e+02	3.048946180316485345e-16
8.503058119676877595e+02	3.121114975609327836e-16
8.503257450590649569e+02	3.081477010051378784e-16
8.503456781504420405e+02	3.039464440565361504e-16
8.503656112418192379e+02	3.171823661787890594e-16
8.503855443331964352e+02	3.037279360259241426e-16
8.504054774245735189e+02	3.136114076220629376e-16
8.504254105159507162e+02	3.038379708997283966e-16
8.504453436073279136e+02	3.206988499290948889e-16
8.504652766987051109e+02	3.138403976853972174e-16
8.504852097900823082e+02	3.169479233408568301e-16
8.505051428814595056e+02	3.080523039194533628e-16
8.505250759728367029e+02	3.196264268085321396e-16
8.505450090642139003e+02	3.089500529644245144e-16
8.505649421555910976e+02	3.167769550344094699e-16
8.505848752469682950e+02	3.004129137681668281e-16
8.506048083383453786e+02	3.155519071646633363e-16
8.506247414297225760e+02	3.171695548054618381e-16
8.506446745210997733e+02	3.202515106538262116e-16
8.506646076124768570e+02	3.114252155851995885e-16
8.506845407038540543e+02	3.115659818731214125e-16
8.507044737952312516e+02	3.179077440189939608e-16
8.507244068866084490e+02	3.262462539891205137e-16
8.507443399779856463e+02	3.004892790823177236e-16
8.507642730693628437e+02	3.332651925065432735e-16
8.507842061607400410e+02	3.123222764159010959e-16
8.508041392521172384e+02	3.241019636133666507e-16
8.508240723434944357e+02	3.275412350165743305e-16
8.508440054348715194e+02	3.148754984167215741e-16
8.508639385262487167e+02	3.106070082279315360e-16
8.508838716176259140e+02	3.177895035135131808e-16
8.509038047090029977e+02	3.216072662952455244e-16
8.509237378003801950e+02	3.318607854102160418e-16
8.509436708917573924e+02	3.399868753990389772e-16
8.509636039831345897e+02	3.350493085912568470e-16
8.509835370745117871e+02	3.598148049635188769e-16
8.510034701658889844e+02	3.364247048091406189e-16
8.510234032572661818e+02	3.305880389976276505e-16
8.510433363486433791e+02	3.323735050411009105e-16
8.510632694400205764e+02	3.375069482179355977e-16
8.510832025313976601e+02	3.320513942931278611e-16
8.511031356227748574e+02	3.086281804444678803e-16
8.511230687141520548e+02	3.015089479321342910e-16
8.511430018055291384e+02	3.105240254688802163e-16
8.511629348969063358e+02	3.204353697429395981e-16
8.511828679882835331e+02	3.118642433496733330e-16
8.512028010796607305e+02	3.110581062119036544e-16
8.512227341710379278e+02	3.071722896268153482e-16
8.512426672624151252e+02	3.054666034990616025e-16
8.512626003537923225e+02	3.128522014035270676e-16
8.512825334451695198e+02	3.183934115351258953e-16
8.513024665365467172e+02	2.957409711986877261e-16
8.513223996279238008e+02	3.186719000863153482e-16
8.513423327193009982e+02	3.028985319518845724e-16
8.513622658106781955e+02	2.939660136577163397e-16
8.513821989020552792e+02	2.910620935469529795e-16
8.514021319934324765e+02	2.957049987682090200e-16
8.514220650848096739e+02	2.988911661388652741e-16
8.514419981761868712e+02	2.814652102545617566e-16
8.514619312675640685e+02	3.044220795261990417e-16
8.514818643589412659e+02	2.845184993316174924e-16
8.515017974503184632e+02	2.960316093787143579e-16
8.515217305416956606e+02	2.988602494362904921e-16
8.515416636330728579e+02	3.077872620163015719e-16
8.515615967244499416e+02	2.916130884791419018e-16
8.515815298158271389e+02	3.008224806679438840e-16
8.516014629072043363e+02	2.912462967432011881e-16
8.516213959985814199e+02	2.995667278538597820e-16
8.516413290899586173e+02	3.059528798201243760e-16
8.516612621813358146e+02	3.000140935989080611e-16
8.516811952727130119e+02	2.894724244631934713e-16
8.517011283640902093e+02	3.003711709257349521e-16
8.517210614554674066e+02	3.147240118680610628e-16
8.517409945468446040e+02	3.024521720584611578e-16
8.517609276382218013e+02	3.038397443749617103e-16
8.517808607295989987e+02	3.090102981827979765e-16
8.518007938209761960e+02	3.097984094006588996e-16
8.518207269123532797e+02	3.031967934284364929e-16
8.518406600037304770e+02	3.082958258917889742e-16
8.518605930951076743e+02	3.053632654794965779e-16
8.518805261864847580e+02	3.070479081324669745e-16
8.519004592778619553e+02	3.108069080034835509e-16
8.519203923692391527e+02	3.140260567195235194e-16
8.519403254606163500e+02	3.413250551068027633e-16
8.519602585519935474e+02	3.412510985425956222e-16
8.519801916433707447e+02	3.301505200105912027e-16
8.520001247347479421e+02	3.376146802209145040e-16
8.520200578261251394e+02	3.426473264770259295e-16
8.520399909175023367e+02	3.583488026900584966e-16
8.520599240088794204e+02	3.418337778009677757e-16
8.520798571002566177e+02	3.371617293523702669e-16
8.520997901916338151e+02	3.271924692005423723e-16
8.521197232830108987e+02	3.432076917111938526e-16
8.521396563743880961e+02	3.148528138156029199e-16
8.521595894657652934e+02	3.115855959798062699e-16
8.521795225571424908e+02	3.123800599447716002e-16
8.521994556485196881e+02	3.131650477286395231e-16
8.522193887398968855e+02	3.170419704677816591e-16
8.522393218312740828e+02	3.111236983257566592e-16
8.522592549226512801e+02	3.189228865364986381e-16
8.522791880140284775e+02	3.089313123604665130e-16
8.522991211054055611e+02	3.050206406523322134e-16
8.523190541967827585e+02	3.247898337758759477e-16
8.523389872881599558e+02	3.137784054615700433e-16
8.523589203795370395e+02	3.222698313484555991e-16
